3264395,0.34660000,132.30000000,4671120,4671120,1650499222866,True,True
3264396,0.34650000,465.80000000,4671121,4671122,1650499222866,True,True
3264397,0.34640000,70.80000000,4671123,4671123,1650499222866,True,True
3264398,0.34640000,288.60000000,4671124,4671125,1650499223179,True,True
3264399,0.34690000,50.00000000,4671126,4671126,1650499223478,False,True
3264400,0.34630000,180.00000000,4671127,4671127,1650499223776,True,True
3264401,0.34620000,79.40000000,4671128,4671128,1650499223960,True,True
3264402,0.34660000,240.00000000,4671129,4671129,1650499224122,False,True
3264403,0.34680000,518.00000000,4671130,4671130,1650499224244,False,True
3264404,0.34620000,120.10000000,4671131,4671131,1650499224726,True,True
3264405,0.34620000,280.30000000,4671132,4671133,1650499224736,True,True
3264406,0.34620000,29.60000000,4671134,4671134,1650499225167,True,True
3264407,0.34620000,53.20000000,4671135,4671135,1650499225949,False,True
3264408,0.34660000,302.10000000,4671136,4671136,1650499227295,False,True
3264409,0.34660000,346.00000000,4671137,4671137,1650499227789,False,True
3264410,0.34610000,36.10000000,4671138,4671138,1650499228274,True,True
3264411,0.34660000,1792.00000000,4671139,4671139,1650499228853,False,True
3264412,0.34660000,1027.40000000,4671140,4671140,1650499228863,False,True
3264413,0.34670000,130.00000000,4671141,4671141,1650499229187,False,True
3264414,0.34680000,1716.20000000,4671142,4671142,1650499229498,False,True
3264415,0.34670000,126.00000000,4671143,4671143,1650499229697,False,True
3264416,0.34670000,91.50000000,4671144,4671144,1650499229791,True,True
3264417,0.34730000,295.00000000,4671145,4671145,1650499230332,False,True
3264418,0.34720000,86.50000000,4671146,4671146,1650499231819,False,True
3264419,0.34730000,150.00000000,4671147,4671147,1650499236477,False,True
3264420,0.34690000,256.30000000,4671148,4671149,1650499241644,True,True
3264421,0.34680000,1252.40000000,4671150,4671151,1650499241657,True,True
3264422,0.34660000,72.20000000,4671152,4671152,1650499241681,True,True
3264423,0.34630000,326.00000000,4671153,4671153,1650499241823,True,True
3264424,0.34610000,676.20000000,4671154,4671155,1650499241823,True,True
3264425,0.34600000,777.80000000,4671156,4671156,1650499241823,True,True
3264426,0.34600000,240.10000000,4671157,4671157,1650499242870,False,True
3264427,0.34590000,130.00000000,4671158,4671158,1650499242981,False,True
3264428,0.34590000,29.20000000,4671159,4671159,1650499246633,True,True
3264429,0.34550000,470.80000000,4671160,4671160,1650499246633,True,True
3264430,0.34640000,1101.60000000,4671161,4671161,1650499249312,False,True
3264431,0.34630000,248.20000000,4671162,4671163,1650499249947,False,True
3264432,0.34640000,135.80000000,4671164,4671164,1650499249947,False,True
3264433,0.34660000,240.10000000,4671165,4671165,1650499249947,False,True
3264434,0.34670000,285.90000000,4671166,4671166,1650499249947,False,True
3264435,0.34670000,7.70000000,4671167,4671167,1650499250000,False,True
3264436,0.34680000,240.10000000,4671168,4671168,1650499250000,False,True
3264437,0.34700000,36.40000000,4671169,4671169,1650499250000,False,True
3264438,0.34710000,348.00000000,4671170,4671170,1650499250000,False,True
3264439,0.34730000,0.90000000,4671171,4671171,1650499250000,False,True
3264440,0.34730000,372.50000000,4671172,4671172,1650499250468,False,True
3264441,0.34740000,177.50000000,4671173,4671173,1650499250468,False,True
3264442,0.34760000,34.70000000,4671174,4671174,1650499250729,False,True
3264443,0.34750000,240.10000000,4671175,4671175,1650499253777,False,True
3264444,0.34760000,432.80000000,4671176,4671185,1650499253777,False,True
3264445,0.34770000,335.80000000,4671186,4671186,1650499253777,False,True
3264446,0.34790000,726.70000000,4671187,4671189,1650499253777,False,True
3264447,0.34810000,380.50000000,4671190,4671191,1650499253777,False,True
3264448,0.34820000,324.60000000,4671192,4671192,1650499253777,False,True
3264449,0.34830000,326.00000000,4671193,4671193,1650499253777,False,True
